customer_id,customer_name,age_group,customer_type,loyalty_tier,home_estate,distance_to_store_km
C01447,Otieno Otieno,56+,New,Silver,Githurai 45,7.0
C01448,Mwangi Kariuki,26-35,Occasional,Bronze,Mwiki,1.8
C01449,Muthoni Wanjala,18-25,Regular,Bronze,Green Valley,2.0
C01450,Wanjiku Chebet,56+,Regular,Bronze,Ruiru CBD,0.6
C01451,Abdullah Juma,26-35,Premium,Platinum,Ruiru Town Center,1.5
C01452,Mwangi Mwangi,36-45,Regular,Bronze,Ruiru Town Center,2.5
C01453,Maina Kariuki,46-55,Occasional,Silver,Mwiki,5.9
C01454,Adhiambo Kamau,46-55,Regular,Silver,Green Valley,4.1
C01455,Chebet Wanjala,18-25,Regular,Platinum,Ruiru Sports Club,6.2
C01456,Wanjala Achieng,56+,Occasional,Bronze,Githurai 44,4.1
C01457,Juma Nyambura,36-45,Regular,Bronze,Kihara,4.7
C01458,Abdullah Simiyu,18-25,Occasional,Silver,Mwiki,1.3
C01459,Njoroge Kiplagat,56+,New,Bronze,Ruiru CBD,6.3
C01460,Wairimu Abdullah,26-35,Premium,Bronze,Ruiru Sports Club,6.2
C01461,Maina Kinyua,46-55,Regular,Silver,Ruiru Sports Club,2.8
C01462,Wanjiku Kipchoge,18-25,Regular,Bronze,Githurai 44,3.0
C01463,Mutiso Wanjala,18-25,Regular,Bronze,Kahawa Wendani,2.1
C01464,Wairimu Wanjala,56+,Regular,Bronze,Ndenderu,6.6
C01465,Kamau Omondi,18-25,New,Silver,Ruiru CBD,6.1
C01466,Akinyi Ochieng,26-35,Regular,Gold,Ndenderu,5.1
C01467,Kiplagat Otieno,46-55,New,Bronze,Githurai 45,2.3
C01468,Simiyu Maina,46-55,Occasional,Gold,Githurai 44,1.8
C01469,Wambui Juma,56+,Occasional,Silver,Kihara,0.9
C01470,Mumbi Were,18-25,New,Gold,Kahawa Wendani,0.8
C01471,Okoth Juma,36-45,Regular,Bronze,Githurai 44,1.9
C01472,Adhiambo Njeri,18-25,Regular,Bronze,Githurai 45,1.3
C01473,Kiplagat Kariuki,56+,Occasional,Silver,Githurai 45,4.7
C01474,Maina Kipchoge,26-35,New,Silver,Kihara,3.2
C01475,Kariuki Adhiambo,46-55,Regular,Silver,Kihara,3.8
C01476,Wairimu Were,46-55,Occasional,Silver,Githurai 45,5.0
C01477,Okoth Otieno,26-35,New,Silver,Kimbo,5.4
C01478,Chebet Muthoni,36-45,New,Bronze,Githurai 44,5.4
C01479,Were Njoroge,18-25,Occasional,Bronze,Kahawa Wendani,2.5
C01480,Simiyu Juma,46-55,New,Bronze,Kahawa Sukari,6.6
C01481,Njeri Wanjiku,36-45,Occasional,Bronze,Kahawa Sukari,7.4
C01482,Otieno Were,18-25,Regular,Silver,Githurai 44,2.9
C01483,Njoroge Kamau,36-45,Regular,Bronze,Kimbo,0.6
C01484,Were Abdullah,36-45,Regular,Silver,Kihara,7.2
C01485,Mumbi Mutiso,46-55,Regular,Gold,Kahawa Wendani,7.4
C01486,Njoroge Kinyua,56+,New,Bronze,Kahawa Wendani,0.9
C01487,Okoth Simiyu,26-35,Regular,Bronze,Kimbo,0.5
C01488,Maina Akinyi,26-35,Regular,Silver,Ruiru Sports Club,6.6
C01489,Abdullah Ochieng,46-55,Premium,Platinum,Ruiru Town Center,2.8
C01490,Wanjala Kamau,36-45,Occasional,Bronze,Kahawa Sukari,7.4
C01491,Akinyi Ochieng,36-45,Premium,Bronze,Green Valley,2.1
C01492,Njoroge Wambui,46-55,New,Gold,Kahawa Wendani,7.0
C01493,Abdullah Maina,46-55,Regular,Bronze,Githurai Kimbo,1.0
C01494,Mumbi Kiplagat,26-35,Occasional,Silver,Githurai 44,2.5
C01495,Njeri Kipchoge,26-35,New,Silver,Ruiru CBD,7.8
C01496,Omondi Hassan,56+,Regular,Platinum,Ruiru Sports Club,2.2
C01497,Omondi Mumbi,56+,Regular,Gold,Githurai 44,1.5
C01498,Nyambura Kariuki,36-45,Regular,Bronze,Ruiru Town Center,6.9
C01499,Kamau Kamau,26-35,Occasional,Bronze,Mwiki,1.4
C01500,Mumbi Chebet,36-45,Occasional,Bronze,Githurai 44,1.2
C01501,Kiplagat Wairimu,36-45,Occasional,Silver,Githurai 45,2.9
C01502,Muthoni Njeri,56+,Regular,Gold,Kimbo,5.3
C01503,Akinyi Otieno,46-55,Regular,Bronze,Githurai 45,5.8
C01504,Chebet Mumbi,18-25,Premium,Silver,Ruiru Sports Club,7.1
C01505,Akinyi Kamau,56+,Regular,Gold,Ruiru Town Center,4.6
C01506,Wanjiku Omondi,46-55,Premium,Silver,Ruiru Town Center,3.5
C01507,Kamau Wanjala,36-45,Occasional,Gold,Ndenderu,3.2
C01508,Wambui Kinyua,36-45,Regular,Bronze,Ndenderu,6.9
C01509,Kiplagat Wambui,36-45,Regular,Silver,Kimbo,5.9
C01510,Kinyua Abdullah,18-25,Regular,Bronze,Githurai 45,7.3
C01511,Kipchoge Mumbi,26-35,Occasional,Bronze,Kahawa Wendani,7.7
C01512,Mwangi Okoth,26-35,Regular,Platinum,Ruiru Town Center,2.8
C01513,Achieng Mumbi,36-45,New,Bronze,Githurai 44,4.5
C01514,Abdullah Nyambura,26-35,Regular,Silver,Githurai 44,5.2
C01515,Simiyu Hassan,18-25,Occasional,Silver,Githurai 44,1.7
C01516,Muthoni Wanjiku,56+,Regular,Platinum,Green Valley,0.9
C01517,Kinyua Wambui,56+,Regular,Bronze,Ruiru Town Center,7.0
C01518,Wairimu Were,36-45,Regular,Bronze,Ndenderu,4.5
C01519,Kariuki Wanjiku,18-25,New,Bronze,Ndenderu,4.8
C01520,Wambui Mumbi,26-35,Regular,Bronze,Kahawa Wendani,4.7
C01521,Omondi Mumbi,56+,Occasional,Gold,Kahawa Sukari,6.2
C01522,Hassan Otieno,46-55,Occasional,Silver,Kihara,1.6
C01523,Mumbi Omondi,26-35,Regular,Silver,Green Valley,5.1
C01524,Abdullah Wanjiku,56+,Occasional,Bronze,Ruiru Sports Club,4.0
C01525,Kipchoge Wanjiku,56+,Occasional,Bronze,Githurai 44,7.2
C01526,Wairimu Were,36-45,Regular,Platinum,Green Valley,4.4
C01527,Mumbi Achieng,18-25,Premium,Gold,Ruiru Sports Club,7.6
C01528,Kipchoge Maina,36-45,Occasional,Gold,Kimbo,3.1
C01529,Simiyu Nyambura,36-45,Regular,Bronze,Kimbo,7.8
C01530,Njeri Wambui,46-55,New,Silver,Mwiki,7.1
C01531,Wambui Mutiso,18-25,Occasional,Bronze,Ndenderu,4.9
C01532,Maina Otieno,18-25,Regular,Silver,Ndenderu,3.2
C01533,Kinyua Chebet,26-35,Regular,Bronze,Ruiru Town Center,3.3
C01534,Njeri Abdullah,26-35,Regular,Silver,Kahawa Wendani,6.3
C01535,Kipchoge Chebet,36-45,Occasional,Bronze,Githurai 45,4.9
C01536,Wanjiku Kipchoge,18-25,Regular,Bronze,Kimbo,3.5
C01537,Kariuki Otieno,18-25,New,Silver,Githurai Kimbo,5.3
C01538,Wanjiku Adhiambo,26-35,Occasional,Silver,Githurai 44,6.0
C01539,Kamau Achieng,46-55,Occasional,Gold,Kimbo,0.7
C01540,Otieno Kiplagat,36-45,Regular,Silver,Ruiru Town Center,1.2
C01541,Wanjala Hassan,18-25,Regular,Silver,Githurai 44,1.2
C01542,Wanjiku Were,18-25,New,Gold,Githurai 44,2.2
C01543,Wambui Achieng,36-45,Regular,Bronze,Ruiru CBD,3.7
C01544,Mumbi Nyambura,18-25,New,Silver,Kahawa Sukari,6.5
C01545,Omondi Wanjiku,26-35,Occasional,Gold,Green Valley,3.1
C01546,Wanjiku Njoroge,56+,Occasional,Silver,Githurai 45,0.6
C01547,Omondi Wairimu,18-25,New,Silver,Githurai Kimbo,4.1
C01548,Kamau Kamau,36-45,Regular,Bronze,Ndenderu,8.0
C01549,Okoth Achieng,26-35,Regular,Platinum,Ruiru Town Center,3.1
C01550,Simiyu Adhiambo,26-35,Occasional,Bronze,Ruiru Town Center,7.7
C01551,Okoth Njoroge,56+,New,Silver,Kahawa Wendani,1.3
C01552,Wairimu Wairimu,36-45,Premium,Bronze,Ruiru Sports Club,1.8
C01553,Mutiso Otieno,56+,Regular,Bronze,Kihara,5.9
C01554,Njeri Were,18-25,Premium,Bronze,Ruiru Sports Club,4.3
C01555,Akinyi Mwangi,26-35,Regular,Gold,Githurai Kimbo,6.2
C01556,Mwangi Otieno,56+,New,Silver,Mwiki,7.0
C01557,Ochieng Were,56+,Occasional,Gold,Githurai 44,2.4
C01558,Wambui Wambui,18-25,Regular,Silver,Green Valley,5.6
C01559,Omondi Simiyu,56+,Occasional,Platinum,Ruiru Town Center,5.1
C01560,Omondi Juma,18-25,Regular,Platinum,Ruiru Sports Club,7.0
C01561,Achieng Otieno,36-45,Premium,Silver,Green Valley,3.7
C01562,Nyambura Akinyi,56+,Occasional,Bronze,Githurai Kimbo,0.9
C01563,Nyambura Omondi,36-45,Occasional,Bronze,Kahawa Sukari,4.8
C01564,Ochieng Simiyu,36-45,Regular,Bronze,Githurai Kimbo,7.7
C01565,Omondi Simiyu,36-45,Regular,Bronze,Mwiki,0.6
C01566,Kipchoge Achieng,26-35,New,Bronze,Kihara,2.3
C01567,Nyambura Njeri,46-55,Occasional,Gold,Ruiru CBD,2.9
C01568,Mutiso Otieno,56+,Regular,Gold,Green Valley,6.2
C01569,Kinyua Chebet,56+,Regular,Bronze,Githurai 45,2.9
C01570,Muthoni Njeri,56+,Occasional,Silver,Kimbo,2.3
C01571,Hassan Wambui,36-45,Regular,Gold,Ruiru Sports Club,5.4
C01572,Omondi Mutiso,36-45,Regular,Bronze,Githurai 44,0.8
C01573,Mwangi Kamau,36-45,Regular,Gold,Kihara,1.8
C01574,Chebet Kamau,56+,Occasional,Bronze,Ruiru Town Center,3.6
C01575,Wanjiku Okoth,18-25,Regular,Silver,Kihara,3.2
C01576,Wairimu Mumbi,56+,Regular,Bronze,Githurai Kimbo,3.1
C01577,Mwangi Wambui,46-55,Occasional,Bronze,Kahawa Wendani,1.3
C01578,Mwangi Ochieng,56+,Occasional,Silver,Ndenderu,3.2
C01579,Juma Njeri,36-45,Occasional,Gold,Ruiru CBD,6.5
C01580,Njoroge Wambui,26-35,Occasional,Gold,Ruiru Town Center,3.6
C01581,Mumbi Wambui,26-35,Occasional,Silver,Kimbo,4.9
C01582,Omondi Njeri,56+,New,Bronze,Githurai 44,1.7
C01583,Chebet Nyambura,46-55,Regular,Bronze,Mwiki,1.0
C01584,Kinyua Mwangi,56+,Occasional,Bronze,Kimbo,7.1
C01585,Kipchoge Mwangi,46-55,Occasional,Bronze,Kahawa Wendani,3.0
C01586,Wairimu Kamau,56+,Occasional,Silver,Githurai 45,3.1
C01587,Kamau Mutiso,26-35,Premium,Platinum,Green Valley,7.1
C01588,Mutiso Wambui,18-25,Regular,Gold,Ruiru CBD,5.8
C01589,Wanjala Abdullah,56+,Regular,Silver,Kimbo,6.2
C01590,Hassan Wambui,46-55,Premium,Silver,Green Valley,5.6
C01591,Wanjala Maina,26-35,New,Gold,Mwiki,1.3
C01592,Mutiso Mwangi,36-45,Regular,Platinum,Ruiru Town Center,7.7
C01593,Njeri Nyambura,46-55,Occasional,Gold,Githurai 44,7.3
C01594,Otieno Chebet,56+,Occasional,Gold,Githurai 45,2.3
C01595,Omondi Adhiambo,18-25,Occasional,Bronze,Mwiki,6.5
C01596,Ochieng Mutiso,26-35,Regular,Bronze,Kahawa Sukari,3.6
C01597,Maina Kamau,36-45,Regular,Silver,Ruiru Town Center,5.6
C01598,Juma Otieno,18-25,Regular,Platinum,Green Valley,1.7
C01599,Kiplagat Nyambura,36-45,New,Bronze,Githurai 45,4.5
C01600,Adhiambo Otieno,18-25,Regular,Platinum,Ruiru Town Center,1.4
C01601,Nyambura Akinyi,18-25,Regular,Gold,Ruiru CBD,4.5
C01602,Njoroge Njoroge,36-45,Premium,Platinum,Ruiru Sports Club,2.3
C01603,Njoroge Achieng,46-55,Premium,Silver,Green Valley,3.9
C01604,Kiplagat Were,46-55,Regular,Silver,Kihara,5.5
C01605,Chebet Adhiambo,26-35,Occasional,Silver,Kimbo,7.1
C01606,Njeri Mumbi,18-25,Occasional,Bronze,Kahawa Wendani,1.7
C01607,Okoth Juma,18-25,Regular,Bronze,Mwiki,7.2
C01608,Maina Mutiso,18-25,New,Silver,Kimbo,3.4
C01609,Wambui Simiyu,26-35,Occasional,Bronze,Kihara,6.8
C01610,Akinyi Wairimu,36-45,Regular,Silver,Ndenderu,4.3
C01611,Kiplagat Omondi,56+,Occasional,Bronze,Green Valley,7.0
C01612,Muthoni Kipchoge,18-25,New,Silver,Mwiki,5.5
C01613,Achieng Wanjiku,46-55,Occasional,Bronze,Kihara,4.3
C01614,Omondi Achieng,26-35,Occasional,Bronze,Githurai 44,2.8
C01615,Kinyua Akinyi,18-25,Regular,Silver,Kihara,7.8
C01616,Kipchoge Kinyua,56+,Regular,Silver,Ndenderu,6.5
C01617,Otieno Hassan,56+,Occasional,Silver,Githurai 45,3.4
C01618,Chebet Juma,56+,Regular,Silver,Githurai Kimbo,1.8
C01619,Okoth Mutiso,56+,Regular,Gold,Ruiru Town Center,6.3
C01620,Kamau Maina,18-25,Premium,Gold,Green Valley,7.9
C01621,Wairimu Kipchoge,36-45,Occasional,Bronze,Githurai 44,2.6
C01622,Kamau Njeri,18-25,New,Silver,Githurai 44,7.4
C01623,Muthoni Maina,56+,Regular,Silver,Kihara,1.4
C01624,Hassan Mwangi,18-25,Occasional,Silver,Ruiru Town Center,7.6
C01625,Wanjiku Kariuki,26-35,Occasional,Gold,Githurai 44,6.1
C01626,Mutiso Mumbi,56+,Occasional,Bronze,Githurai 44,3.1
C01627,Mutiso Hassan,36-45,Regular,Gold,Kihara,2.8
C01628,Kariuki Kipchoge,36-45,Regular,Silver,Kahawa Wendani,5.3
C01629,Ochieng Mumbi,36-45,Regular,Platinum,Ruiru Town Center,5.0
C01630,Simiyu Kariuki,26-35,Regular,Silver,Githurai Kimbo,7.4
C01631,Akinyi Mwangi,18-25,Regular,Bronze,Green Valley,6.2
C01632,Simiyu Wambui,18-25,Occasional,Silver,Ndenderu,4.6
C01633,Kinyua Were,36-45,Regular,Gold,Kihara,7.5
C01634,Otieno Adhiambo,36-45,Regular,Gold,Ruiru Sports Club,4.9
C01635,Okoth Wanjiku,56+,Occasional,Silver,Githurai Kimbo,6.9
C01636,Simiyu Wanjala,46-55,Regular,Gold,Githurai 44,6.8
C01637,Ochieng Kariuki,26-35,Regular,Bronze,Ruiru CBD,7.4
C01638,Wairimu Omondi,26-35,Regular,Bronze,Kimbo,1.0
C01639,Kipchoge Maina,18-25,Regular,Bronze,Githurai Kimbo,4.9
C01640,Kinyua Wanjiku,46-55,New,Silver,Githurai 44,4.0
C01641,Hassan Wairimu,46-55,Regular,Gold,Ruiru Sports Club,4.2
C01642,Kamau Njeri,46-55,Regular,Bronze,Ruiru Town Center,3.9
C01643,Kamau Akinyi,36-45,New,Bronze,Kahawa Sukari,6.8
C01644,Wanjala Mwangi,26-35,New,Silver,Mwiki,2.9
C01645,Kariuki Njeri,46-55,Regular,Silver,Kihara,4.0
C01646,Mumbi Mwangi,56+,Occasional,Gold,Ruiru Town Center,2.0
C01647,Wambui Wairimu,18-25,Occasional,Silver,Kahawa Wendani,2.4
C01648,Hassan Kinyua,26-35,New,Gold,Kahawa Wendani,5.5
C01649,Okoth Mwangi,46-55,Occasional,Bronze,Githurai Kimbo,1.4
C01650,Juma Chebet,56+,Regular,Bronze,Githurai 44,1.9
C01651,Were Wairimu,36-45,Occasional,Gold,Kihara,4.5
C01652,Mumbi Juma,46-55,Occasional,Platinum,Green Valley,0.8
C01653,Otieno Maina,46-55,Occasional,Bronze,Kimbo,1.5
C01654,Njeri Otieno,36-45,Regular,Silver,Ruiru Sports Club,7.0
C01655,Adhiambo Kinyua,46-55,New,Bronze,Ndenderu,6.8
C01656,Kiplagat Juma,18-25,Regular,Bronze,Githurai 44,3.1
C01657,Wanjala Abdullah,56+,Occasional,Gold,Kihara,3.1
C01658,Adhiambo Mutiso,18-25,Occasional,Bronze,Githurai 44,7.5
C01659,Akinyi Wanjala,46-55,Occasional,Silver,Githurai 44,0.7
C01660,Kinyua Kinyua,26-35,Regular,Bronze,Kimbo,4.9
C01661,Hassan Were,36-45,New,Silver,Kimbo,5.0
C01662,Kinyua Mwangi,26-35,New,Gold,Ndenderu,6.4
C01663,Otieno Njeri,18-25,Premium,Gold,Green Valley,7.6
C01664,Achieng Mumbi,36-45,Premium,Platinum,Ruiru Town Center,3.2
C01665,Were Were,46-55,Occasional,Bronze,Kahawa Wendani,3.8
C01666,Juma Mutiso,26-35,Occasional,Gold,Green Valley,5.5
C01667,Otieno Wanjiku,36-45,Regular,Bronze,Kahawa Sukari,7.8
C01668,Nyambura Ochieng,18-25,Regular,Bronze,Kimbo,7.2
C01669,Kipchoge Muthoni,26-35,New,Silver,Githurai 44,5.5
C01670,Ochieng Maina,56+,Regular,Silver,Green Valley,6.9
C01671,Okoth Mumbi,36-45,New,Bronze,Ruiru CBD,1.1
C01672,Kinyua Mumbi,26-35,Regular,Silver,Ndenderu,3.3
C01673,Adhiambo Ochieng,46-55,Regular,Bronze,Ruiru Town Center,0.6
C01674,Otieno Achieng,46-55,New,Bronze,Ndenderu,1.8
C01675,Achieng Were,46-55,Occasional,Silver,Ruiru Town Center,5.2
C01676,Simiyu Kiplagat,18-25,Regular,Platinum,Ruiru Sports Club,7.1
C01677,Kariuki Nyambura,26-35,Premium,Platinum,Green Valley,5.2
C01678,Kamau Otieno,26-35,Regular,Silver,Ruiru Town Center,5.5
C01679,Were Simiyu,46-55,Occasional,Silver,Mwiki,1.3
C01680,Hassan Mumbi,36-45,Regular,Gold,Githurai 44,5.5
C01681,Kariuki Nyambura,18-25,Regular,Bronze,Githurai 45,3.9
C01682,Were Wambui,56+,Regular,Silver,Ruiru Town Center,5.4
C01683,Omondi Hassan,26-35,New,Bronze,Kimbo,2.9
C01684,Kamau Kariuki,46-55,Regular,Bronze,Ruiru CBD,4.9
C01685,Abdullah Njeri,18-25,Occasional,Silver,Kahawa Sukari,3.7
C01686,Kinyua Wanjiku,18-25,Regular,Silver,Ruiru CBD,4.7
C01687,Njeri Mwangi,56+,New,Gold,Kahawa Sukari,1.6
C01688,Maina Wambui,36-45,Occasional,Gold,Githurai 45,3.5
C01689,Wairimu Njeri,36-45,Occasional,Gold,Green Valley,3.3
C01690,Kariuki Chebet,18-25,Regular,Platinum,Ruiru Town Center,6.0
C01691,Maina Wambui,18-25,Regular,Bronze,Ruiru Sports Club,5.8
C01692,Mutiso Kariuki,26-35,Occasional,Bronze,Kahawa Sukari,7.3
C01693,Maina Chebet,56+,Occasional,Silver,Kahawa Wendani,5.2
C01694,Akinyi Otieno,46-55,Regular,Gold,Ruiru Sports Club,2.9
C01695,Njoroge Achieng,26-35,Regular,Bronze,Kahawa Wendani,6.4
C01696,Nyambura Nyambura,26-35,Regular,Bronze,Kihara,4.2
C01697,Omondi Otieno,46-55,New,Bronze,Kihara,2.0
C01698,Wambui Kariuki,26-35,Regular,Bronze,Mwiki,6.1
C01699,Achieng Kipchoge,18-25,Premium,Gold,Ruiru Sports Club,1.5
C01700,Were Maina,46-55,Occasional,Gold,Kahawa Wendani,1.8
C01701,Mutiso Adhiambo,26-35,Regular,Silver,Ruiru Town Center,6.2
C01702,Adhiambo Kariuki,36-45,New,Silver,Kahawa Wendani,6.3
C01703,Wanjiku Njoroge,36-45,Regular,Bronze,Kimbo,6.4
C01704,Ochieng Wambui,26-35,Occasional,Bronze,Ruiru Town Center,2.7
C01705,Kamau Hassan,46-55,Occasional,Silver,Ndenderu,7.0
C01706,Were Kinyua,18-25,Occasional,Gold,Ndenderu,5.9
C01707,Simiyu Were,46-55,New,Silver,Kahawa Wendani,6.8
C01708,Maina Wanjiku,46-55,Premium,Bronze,Ruiru Sports Club,5.8
C01709,Juma Wanjala,36-45,Regular,Bronze,Mwiki,4.8
C01710,Wambui Kipchoge,56+,New,Silver,Kimbo,1.3
C01711,Mumbi Achieng,26-35,Occasional,Gold,Githurai 45,5.8
C01712,Mumbi Nyambura,26-35,Occasional,Silver,Kimbo,5.7
C01713,Mwangi Nyambura,46-55,Premium,Gold,Ruiru Sports Club,2.8
C01714,Adhiambo Juma,18-25,Occasional,Bronze,Ndenderu,6.0
C01715,Simiyu Mwangi,26-35,Occasional,Silver,Kimbo,4.6
C01716,Kipchoge Adhiambo,46-55,Occasional,Bronze,Kahawa Wendani,4.7
C01717,Ochieng Mumbi,36-45,Regular,Gold,Githurai Kimbo,3.3
C01718,Wanjiku Kinyua,46-55,Occasional,Silver,Mwiki,1.4
C01719,Muthoni Kiplagat,18-25,Occasional,Bronze,Kimbo,2.1
C01720,Juma Mwangi,18-25,Regular,Silver,Ruiru Sports Club,6.3
C01721,Kinyua Nyambura,36-45,Occasional,Bronze,Kihara,2.5
C01722,Hassan Achieng,36-45,Occasional,Silver,Githurai 44,0.5
C01723,Omondi Mumbi,36-45,Occasional,Gold,Kahawa Sukari,8.0
C01724,Ochieng Kinyua,56+,Occasional,Silver,Githurai 44,2.1
C01725,Mwangi Kipchoge,56+,Regular,Bronze,Kahawa Wendani,5.4
C01726,Nyambura Akinyi,18-25,Occasional,Gold,Ndenderu,7.5
C01727,Hassan Wanjiku,36-45,Occasional,Gold,Kihara,5.0
C01728,Nyambura Kiplagat,26-35,Regular,Gold,Kahawa Sukari,6.5
C01729,Njoroge Wanjala,26-35,Occasional,Bronze,Kahawa Sukari,7.8
C01730,Akinyi Simiyu,18-25,Premium,Bronze,Ruiru Sports Club,7.0
C01731,Wanjala Nyambura,26-35,Occasional,Bronze,Ndenderu,4.7
C01732,Otieno Chebet,56+,New,Gold,Kahawa Sukari,3.2
C01733,Muthoni Were,26-35,Premium,Platinum,Ruiru Town Center,4.1
C01734,Nyambura Wairimu,26-35,Regular,Bronze,Ndenderu,6.8
C01735,Kariuki Muthoni,56+,Regular,Silver,Mwiki,6.9
C01736,Omondi Njeri,18-25,Regular,Gold,Kahawa Sukari,6.8
C01737,Kipchoge Wairimu,26-35,Occasional,Bronze,Kimbo,5.0
C01738,Kipchoge Abdullah,56+,Regular,Gold,Githurai Kimbo,4.1
C01739,Wambui Mumbi,56+,Premium,Gold,Ruiru Sports Club,2.8
C01740,Njeri Hassan,36-45,Regular,Gold,Kahawa Sukari,0.5
C01741,Maina Wairimu,26-35,New,Bronze,Ruiru CBD,6.2
C01742,Adhiambo Njoroge,26-35,Regular,Bronze,Kahawa Wendani,2.6
C01743,Mutiso Kipchoge,26-35,Occasional,Bronze,Mwiki,3.0
C01744,Njeri Akinyi,18-25,Regular,Silver,Green Valley,6.8
C01745,Wanjala Wambui,26-35,Premium,Silver,Green Valley,0.9
C01746,Kinyua Ochieng,36-45,New,Bronze,Ndenderu,7.5
C01747,Kipchoge Wanjiku,18-25,Occasional,Bronze,Kahawa Wendani,0.5
C01748,Maina Achieng,18-25,New,Silver,Githurai Kimbo,7.5
C01749,Hassan Maina,36-45,Occasional,Silver,Githurai 45,3.9
C01750,Njoroge Omondi,56+,Occasional,Gold,Ndenderu,1.3
C01751,Okoth Kariuki,36-45,Occasional,Bronze,Githurai Kimbo,5.6
C01752,Wambui Akinyi,36-45,Regular,Gold,Kahawa Wendani,7.2
C01753,Omondi Wairimu,46-55,New,Bronze,Githurai 44,3.8
C01754,Wambui Kipchoge,26-35,New,Bronze,Githurai Kimbo,5.7
C01755,Adhiambo Kinyua,36-45,Regular,Bronze,Ndenderu,7.8
C01756,Kiplagat Wanjala,56+,Regular,Silver,Ruiru CBD,2.3
C01757,Otieno Njoroge,56+,Occasional,Bronze,Githurai 44,6.7
C01758,Okoth Omondi,36-45,Regular,Gold,Mwiki,2.7
C01759,Kariuki Kariuki,18-25,Occasional,Bronze,Githurai 45,3.7
C01760,Kariuki Achieng,26-35,Regular,Gold,Ndenderu,2.6
C01761,Kariuki Wanjala,18-25,New,Gold,Ndenderu,3.8
C01762,Omondi Kipchoge,26-35,Regular,Bronze,Kihara,0.5
C01763,Njoroge Juma,26-35,Regular,Bronze,Ruiru Sports Club,2.8
C01764,Wanjiku Abdullah,46-55,Regular,Bronze,Githurai 45,3.8
C01765,Kipchoge Njeri,56+,Occasional,Gold,Kimbo,5.2
C01766,Simiyu Njeri,46-55,Regular,Platinum,Ruiru Town Center,5.3
C01767,Njeri Chebet,56+,Premium,Silver,Ruiru Sports Club,4.9
C01768,Nyambura Kiplagat,56+,Regular,Bronze,Githurai Kimbo,2.7
C01769,Were Wairimu,18-25,Regular,Silver,Kahawa Sukari,7.6
C01770,Wanjala Hassan,46-55,Regular,Bronze,Green Valley,3.4
C01771,Adhiambo Wanjala,56+,Regular,Silver,Ruiru Town Center,2.1
C01772,Wambui Kipchoge,26-35,Occasional,Bronze,Ndenderu,4.7
C01773,Wambui Wambui,36-45,Regular,Gold,Githurai Kimbo,6.1
C01774,Hassan Kipchoge,36-45,Regular,Bronze,Ndenderu,0.6
C01775,Juma Hassan,36-45,Occasional,Bronze,Githurai 44,2.6
C01776,Mutiso Chebet,18-25,New,Bronze,Githurai 45,6.7
C01777,Simiyu Mumbi,46-55,New,Silver,Kimbo,4.3
C01778,Chebet Omondi,46-55,Regular,Silver,Kihara,3.6
C01779,Juma Maina,18-25,Regular,Bronze,Ndenderu,7.5
C01780,Chebet Hassan,56+,New,Silver,Ruiru CBD,1.2
C01781,Wairimu Wanjiku,18-25,New,Silver,Kahawa Sukari,5.1
C01782,Ochieng Kiplagat,26-35,Regular,Gold,Kahawa Wendani,3.1
C01783,Kariuki Ochieng,18-25,Regular,Bronze,Kimbo,1.0
C01784,Maina Nyambura,26-35,New,Bronze,Githurai 45,2.1
C01785,Nyambura Chebet,26-35,New,Silver,Githurai 45,5.2
C01786,Nyambura Akinyi,36-45,Occasional,Bronze,Kahawa Wendani,0.7
C01787,Wanjiku Ochieng,36-45,Regular,Gold,Green Valley,4.9
C01788,Achieng Nyambura,18-25,Occasional,Silver,Kahawa Wendani,7.7
C01789,Achieng Mumbi,46-55,Regular,Bronze,Githurai 45,6.5
C01790,Juma Njeri,36-45,Regular,Bronze,Githurai 44,3.1
C01791,Nyambura Wanjiku,18-25,New,Gold,Ruiru CBD,1.5
C01792,Wairimu Mutiso,36-45,Premium,Bronze,Green Valley,4.0
C01793,Ochieng Maina,36-45,Occasional,Bronze,Githurai 45,3.4
C01794,Kinyua Kipchoge,36-45,Occasional,Gold,Ruiru Town Center,7.8
C01795,Mumbi Njoroge,56+,New,Bronze,Kahawa Sukari,7.9
C01796,Mutiso Kamau,36-45,New,Bronze,Kihara,3.6
C01797,Kamau Okoth,26-35,Regular,Gold,Kahawa Wendani,1.6
C01798,Okoth Mwangi,36-45,Regular,Silver,Githurai 45,7.3
C01799,Omondi Kamau,36-45,Regular,Gold,Ndenderu,6.5
C01800,Kamau Wairimu,56+,New,Silver,Githurai 44,4.3
C01801,Hassan Mwangi,36-45,Occasional,Silver,Githurai Kimbo,3.2
C01802,Njoroge Adhiambo,56+,Occasional,Silver,Kahawa Wendani,3.9
C01803,Kipchoge Kipchoge,56+,Premium,Bronze,Ruiru Sports Club,7.3
C01804,Njoroge Maina,36-45,Regular,Silver,Ruiru CBD,1.9
C01805,Omondi Wambui,36-45,Premium,Silver,Green Valley,6.6
C01806,Abdullah Wanjiku,18-25,Regular,Silver,Githurai 44,0.6
C01807,Okoth Maina,56+,Regular,Bronze,Githurai 45,7.4
C01808,Kinyua Mwangi,36-45,New,Silver,Kihara,4.3
C01809,Mumbi Okoth,46-55,Regular,Silver,Kimbo,2.2
C01810,Wanjiku Njoroge,18-25,New,Bronze,Kahawa Wendani,0.5
